cohort_id,covariate_id,mean,sd,database_id
22,437758802,-0.1923,NA,CMSDESynPUF1k
23,4058284802,-0.0057,NA,CMSDESynPUF1k
23,440787802,-0.0057,NA,CMSDESynPUF1k
23,433393802,-0.0057,NA,CMSDESynPUF1k
23,38001607802,-0.0057,NA,CMSDESynPUF1k
23,38001127802,-0.0057,NA,CMSDESynPUF1k
23,38001099802,-0.0057,NA,CMSDESynPUF1k
23,40481819802,-0.0057,NA,CMSDESynPUF1k
23,38001627802,-0.0057,NA,CMSDESynPUF1k
23,38001567802,-0.0057,NA,CMSDESynPUF1k
22,38001608802,-0.1923,NA,CMSDESynPUF1k
23,439311802,-0.0057,NA,CMSDESynPUF1k
23,437478802,-0.0057,NA,CMSDESynPUF1k
23,38001382802,-0.0057,NA,CMSDESynPUF1k
22,321689802,-0.1923,NA,CMSDESynPUF1k
23,4309418802,-0.0057,NA,CMSDESynPUF1k
22,38001112802,-0.1923,NA,CMSDESynPUF1k
23,4090651802,0.058,0.2409,CMSDESynPUF1k
23,2720895802,0.0273,0.1652,CMSDESynPUF1k
23,4061946802,0.0239,0.1546,CMSDESynPUF1k
23,442588802,0.033,0.1816,CMSDESynPUF1k
23,4268980802,-0.0057,NA,CMSDESynPUF1k
23,4305303802,-0.0057,NA,CMSDESynPUF1k
23,4027310802,-0.0057,NA,CMSDESynPUF1k
23,40479553802,0.0727,0.2698,CMSDESynPUF1k
23,45766277802,-0.0057,NA,CMSDESynPUF1k
23,4015841802,-0.0057,NA,CMSDESynPUF1k
23,40481022802,0.025,0.1582,CMSDESynPUF1k
23,2617477802,0.0148,0.1216,CMSDESynPUF1k
23,4164707802,0.0125,0.1119,CMSDESynPUF1k
23,4219847802,-0.0057,NA,CMSDESynPUF1k
23,38001048802,-0.0057,NA,CMSDESynPUF1k
23,195058802,-0.0057,NA,CMSDESynPUF1k
23,4309371802,0.008,0.0892,CMSDESynPUF1k
23,38001119802,-0.0057,NA,CMSDESynPUF1k
23,38001198802,-0.0057,NA,CMSDESynPUF1k
22,4214956802,0.6538,0.824,CMSDESynPUF1k
23,440377802,0.0068,0.0826,CMSDESynPUF1k
23,2617334802,-0.0057,NA,CMSDESynPUF1k
23,2614681802,-0.0057,NA,CMSDESynPUF1k
23,38001186802,-0.0057,NA,CMSDESynPUF1k
23,2617820802,-0.0057,NA,CMSDESynPUF1k
23,434750802,-0.0057,NA,CMSDESynPUF1k
22,38001137802,-0.1923,NA,CMSDESynPUF1k
23,38001141802,-0.0057,NA,CMSDESynPUF1k
23,38001030802,-0.0057,NA,CMSDESynPUF1k
23,2617254802,0.0091,0.0954,CMSDESynPUF1k
22,2614670802,-0.1923,NA,CMSDESynPUF1k
22,4186037802,-0.1923,NA,CMSDESynPUF1k
22,38001136802,-0.1923,NA,CMSDESynPUF1k
23,436522802,-0.0057,NA,CMSDESynPUF1k
23,38001548802,-0.0057,NA,CMSDESynPUF1k
23,4016354802,0.0068,0.0826,CMSDESynPUF1k
23,38001304802,-0.0057,NA,CMSDESynPUF1k
23,38001222802,-0.0057,NA,CMSDESynPUF1k
22,4047791802,-0.1923,NA,CMSDESynPUF1k
23,441192802,-0.0057,NA,CMSDESynPUF1k
23,4015718802,-0.0057,NA,CMSDESynPUF1k
23,440285802,-0.0057,NA,CMSDESynPUF1k
23,375525802,-0.0057,NA,CMSDESynPUF1k
22,38001612802,-0.1923,NA,CMSDESynPUF1k
23,434490802,-0.0057,NA,CMSDESynPUF1k
23,38001554802,-0.0057,NA,CMSDESynPUF1k
22,4059356802,-0.1923,NA,CMSDESynPUF1k
22,38001018802,-0.1923,NA,CMSDESynPUF1k
22,437113802,-0.1923,NA,CMSDESynPUF1k
22,437663802,-0.1923,NA,CMSDESynPUF1k
22,4021606802,-0.1923,NA,CMSDESynPUF1k
23,38001590802,-0.0057,NA,CMSDESynPUF1k
23,38001285802,-0.0057,NA,CMSDESynPUF1k
23,38001371802,-0.0057,NA,CMSDESynPUF1k
23,38001479802,-0.0057,NA,CMSDESynPUF1k
23,38001389802,-0.0057,NA,CMSDESynPUF1k
22,38001567802,-0.1923,NA,CMSDESynPUF1k
23,38001290802,-0.0057,NA,CMSDESynPUF1k
23,38000975802,-0.0057,NA,CMSDESynPUF1k
23,38001059802,-0.0057,NA,CMSDESynPUF1k
23,196728802,-0.0057,NA,CMSDESynPUF1k
23,439391802,-0.0057,NA,CMSDESynPUF1k
22,4150307802,-0.1923,NA,CMSDESynPUF1k
23,197724802,-0.0057,NA,CMSDESynPUF1k
23,38001192802,-0.0057,NA,CMSDESynPUF1k
22,436962802,-0.1923,NA,CMSDESynPUF1k
23,38001122802,-0.0057,NA,CMSDESynPUF1k
23,40479434802,-0.0057,NA,CMSDESynPUF1k
22,4081758802,-0.1923,NA,CMSDESynPUF1k
23,38001631802,-0.0057,NA,CMSDESynPUF1k
23,38000946802,-0.0057,NA,CMSDESynPUF1k
23,2617849802,-0.0057,NA,CMSDESynPUF1k
23,4214956802,0.4568,0.6763,CMSDESynPUF1k
23,141693802,0.0227,0.1508,CMSDESynPUF1k
23,136237802,0.0239,0.1546,CMSDESynPUF1k
23,440279802,0.0307,0.1753,CMSDESynPUF1k
23,4059356802,0.0352,0.1878,CMSDESynPUF1k
23,43021378802,0.0091,0.0954,CMSDESynPUF1k
23,4047791802,0.0341,0.1847,CMSDESynPUF1k
23,4150253802,0.008,0.0892,CMSDESynPUF1k
22,4161462802,0.1923,0.4469,CMSDESynPUF1k
22,4199550802,-0.1923,NA,CMSDESynPUF1k
23,40479329802,-0.0057,NA,CMSDESynPUF1k
23,436583802,0.0591,0.2432,CMSDESynPUF1k
23,38001080802,-0.0057,NA,CMSDESynPUF1k
23,40479426802,-0.0057,NA,CMSDESynPUF1k
23,38001312802,-0.0057,NA,CMSDESynPUF1k
23,2617803802,0.0102,0.1012,CMSDESynPUF1k
23,136997802,-0.0057,NA,CMSDESynPUF1k
23,4299535802,-0.0057,NA,CMSDESynPUF1k
23,43530646802,-0.0057,NA,CMSDESynPUF1k
22,4206148802,0.3077,0.5653,CMSDESynPUF1k
23,2617456802,-0.0057,NA,CMSDESynPUF1k
23,432803802,-0.0057,NA,CMSDESynPUF1k
23,439794802,-0.0057,NA,CMSDESynPUF1k
23,2617831802,-0.0057,NA,CMSDESynPUF1k
23,4196300802,-0.0057,NA,CMSDESynPUF1k
23,436681802,-0.0057,NA,CMSDESynPUF1k
23,4101600802,-0.0057,NA,CMSDESynPUF1k
23,2614676802,-0.0057,NA,CMSDESynPUF1k
23,38001437802,-0.0057,NA,CMSDESynPUF1k
22,4058431802,-0.1923,NA,CMSDESynPUF1k
23,38001136802,-0.0057,NA,CMSDESynPUF1k
23,38001294802,-0.0057,NA,CMSDESynPUF1k
23,38001519802,-0.0057,NA,CMSDESynPUF1k
23,4093763802,-0.0057,NA,CMSDESynPUF1k
23,4340380802,-0.0057,NA,CMSDESynPUF1k
22,38001156802,-0.1923,NA,CMSDESynPUF1k
23,38001044802,-0.0057,NA,CMSDESynPUF1k
22,4020871802,-0.1923,NA,CMSDESynPUF1k
23,4058850802,-0.0057,NA,CMSDESynPUF1k
23,4117957802,-0.0057,NA,CMSDESynPUF1k
23,38001245802,-0.0057,NA,CMSDESynPUF1k
23,38000931802,-0.0057,NA,CMSDESynPUF1k
23,432814802,-0.0057,NA,CMSDESynPUF1k
23,38001147802,-0.0057,NA,CMSDESynPUF1k
23,440071802,-0.0057,NA,CMSDESynPUF1k
23,4150307802,-0.0057,NA,CMSDESynPUF1k
23,38001155802,-0.0057,NA,CMSDESynPUF1k
23,38001151802,-0.0057,NA,CMSDESynPUF1k
22,4014023802,-0.1923,NA,CMSDESynPUF1k
23,2617946802,-0.0057,NA,CMSDESynPUF1k
23,38001231802,-0.0057,NA,CMSDESynPUF1k
23,4053562802,-0.0057,NA,CMSDESynPUF1k
23,38001414802,-0.0057,NA,CMSDESynPUF1k
23,40481372802,-0.0057,NA,CMSDESynPUF1k
22,439391802,-0.1923,NA,CMSDESynPUF1k
23,38001572802,-0.0057,NA,CMSDESynPUF1k
23,2617453802,-0.0057,NA,CMSDESynPUF1k
23,40482198802,-0.0057,NA,CMSDESynPUF1k
23,4019957802,-0.0057,NA,CMSDESynPUF1k
23,38001167802,-0.0057,NA,CMSDESynPUF1k
22,435371802,-0.1923,NA,CMSDESynPUF1k
23,75066802,0.0784,0.2802,CMSDESynPUF1k
23,437663802,0.0568,0.2385,CMSDESynPUF1k
23,2614669802,0.1205,0.3473,CMSDESynPUF1k
23,4058419802,0.0489,0.2212,CMSDESynPUF1k
23,4059467802,0.0761,0.2761,CMSDESynPUF1k
23,2617269802,0.0068,0.0826,CMSDESynPUF1k
23,439150802,0.008,0.0892,CMSDESynPUF1k
23,4022071802,0.025,0.1582,CMSDESynPUF1k
23,38001131802,-0.0057,NA,CMSDESynPUF1k
23,38001000802,-0.0057,NA,CMSDESynPUF1k
23,38001611802,-0.0057,NA,CMSDESynPUF1k
23,198023802,-0.0057,NA,CMSDESynPUF1k
22,440927802,0.3846,0.632,CMSDESynPUF1k
23,38001175802,-0.0057,NA,CMSDESynPUF1k
23,2720581802,0.033,0.1816,CMSDESynPUF1k
23,442165802,0.0148,0.1216,CMSDESynPUF1k
23,436212802,0.0125,0.1119,CMSDESynPUF1k
23,4178144802,-0.0057,NA,CMSDESynPUF1k
23,4058862802,-0.0057,NA,CMSDESynPUF1k
23,2617801802,0.0068,0.0826,CMSDESynPUF1k
22,196794802,-0.1923,NA,CMSDESynPUF1k
23,377266802,-0.0057,NA,CMSDESynPUF1k
22,4032376802,-0.1923,NA,CMSDESynPUF1k
23,40479343802,-0.0057,NA,CMSDESynPUF1k
23,40479809802,-0.0057,NA,CMSDESynPUF1k
23,38001273802,-0.0057,NA,CMSDESynPUF1k
23,4314713802,-0.0057,NA,CMSDESynPUF1k
23,38001270802,-0.0057,NA,CMSDESynPUF1k
23,38001088802,-0.0057,NA,CMSDESynPUF1k
23,442790802,-0.0057,NA,CMSDESynPUF1k
22,136237802,-0.1923,NA,CMSDESynPUF1k
22,38001168802,-0.1923,NA,CMSDESynPUF1k
23,38001144802,-0.0057,NA,CMSDESynPUF1k
23,38001118802,-0.0057,NA,CMSDESynPUF1k
23,2617817802,-0.0057,NA,CMSDESynPUF1k
23,2617954802,-0.0057,NA,CMSDESynPUF1k
23,4327746802,0.008,0.0892,CMSDESynPUF1k
22,433316802,-0.1923,NA,CMSDESynPUF1k
22,4193155802,-0.1923,NA,CMSDESynPUF1k
23,38001562802,-0.0057,NA,CMSDESynPUF1k
23,2617833802,-0.0057,NA,CMSDESynPUF1k
23,38001126802,-0.0057,NA,CMSDESynPUF1k
23,38001148802,-0.0057,NA,CMSDESynPUF1k
23,38001049802,-0.0057,NA,CMSDESynPUF1k
23,38001133802,-0.0057,NA,CMSDESynPUF1k
22,38001085802,-0.1923,NA,CMSDESynPUF1k
23,38001046802,-0.0057,NA,CMSDESynPUF1k
23,439013802,-0.0057,NA,CMSDESynPUF1k
23,435151802,-0.0057,NA,CMSDESynPUF1k
22,444239802,-0.1923,NA,CMSDESynPUF1k
22,4015724802,-0.1923,NA,CMSDESynPUF1k
23,40484564802,-0.0057,NA,CMSDESynPUF1k
23,38001558802,-0.0057,NA,CMSDESynPUF1k
23,38001426802,-0.0057,NA,CMSDESynPUF1k
23,38000968802,-0.0057,NA,CMSDESynPUF1k
23,38001197802,-0.0057,NA,CMSDESynPUF1k
23,38001170802,-0.0057,NA,CMSDESynPUF1k
23,440384802,-0.0057,NA,CMSDESynPUF1k
23,38001373802,-0.0057,NA,CMSDESynPUF1k
23,38000974802,-0.0057,NA,CMSDESynPUF1k
23,442289802,-0.0057,NA,CMSDESynPUF1k
22,38001613802,-0.1923,NA,CMSDESynPUF1k
22,4060088802,-0.1923,NA,CMSDESynPUF1k
22,4060089802,-0.1923,NA,CMSDESynPUF1k
22,38001378802,-0.1923,NA,CMSDESynPUF1k
23,43022069802,-0.0057,NA,CMSDESynPUF1k
23,4029804802,-0.0057,NA,CMSDESynPUF1k
23,38001230802,-0.0057,NA,CMSDESynPUF1k
22,2617268802,-0.1923,NA,CMSDESynPUF1k
23,440121802,-0.0057,NA,CMSDESynPUF1k
23,4022061802,-0.0057,NA,CMSDESynPUF1k
23,38001275802,-0.0057,NA,CMSDESynPUF1k
23,4305831802,-0.0057,NA,CMSDESynPUF1k
23,2101925502,0.0614,0.2479,CMSDESynPUF1k
23,2211970502,0.0261,0.1618,CMSDESynPUF1k
23,2211474502,0.0136,0.1168,CMSDESynPUF1k
23,2213418502,0.0341,0.1847,CMSDESynPUF1k
23,2314284502,0.4352,0.6601,CMSDESynPUF1k
23,2514459502,0.1307,0.3617,CMSDESynPUF1k
23,2514423502,0.1455,0.3816,CMSDESynPUF1k
23,2101928502,0.0273,0.1652,CMSDESynPUF1k
23,2211513502,-0.0057,NA,CMSDESynPUF1k
23,2211520502,0.0068,0.0826,CMSDESynPUF1k
23,2514417502,0.1261,0.3554,CMSDESynPUF1k
23,2514436502,0.2489,0.4991,CMSDESynPUF1k
23,2617368502,-0.0057,NA,CMSDESynPUF1k
23,2313652502,0.0386,0.1967,CMSDESynPUF1k
23,2314263502,0.0182,0.1349,CMSDESynPUF1k
23,2110622502,0.042,0.2052,CMSDESynPUF1k
23,2211327502,0.167,0.4089,CMSDESynPUF1k
23,2211389502,0.0216,0.147,CMSDESynPUF1k
23,2314215502,0.0375,0.1938,CMSDESynPUF1k
23,2213282502,0.0398,0.1995,CMSDESynPUF1k
23,2314073502,0.0295,0.172,CMSDESynPUF1k
23,2514403502,0.0182,0.1349,CMSDESynPUF1k
23,2314220502,-0.0057,NA,CMSDESynPUF1k
23,2514420502,0.0102,0.1012,CMSDESynPUF1k
23,2211488502,0.0432,0.2079,CMSDESynPUF1k
23,2414390502,0.0205,0.1431,CMSDESynPUF1k
23,2102101502,-0.0057,NA,CMSDESynPUF1k
23,2213296502,0.0159,0.1262,CMSDESynPUF1k
23,2314278502,0.083,0.2882,CMSDESynPUF1k
23,2100653502,-0.0057,NA,CMSDESynPUF1k
23,2108080502,-0.0057,NA,CMSDESynPUF1k
23,2211553502,0.008,0.0892,CMSDESynPUF1k
23,2211867502,-0.0057,NA,CMSDESynPUF1k
23,2313773502,-0.0057,NA,CMSDESynPUF1k
23,2314008502,0.05,0.2237,CMSDESynPUF1k
23,2720523502,-0.0057,NA,CMSDESynPUF1k
23,2101949502,-0.0057,NA,CMSDESynPUF1k
23,2720527502,-0.0057,NA,CMSDESynPUF1k
23,2514401502,-0.0057,NA,CMSDESynPUF1k
23,2110652502,-0.0057,NA,CMSDESynPUF1k
23,2211416502,-0.0057,NA,CMSDESynPUF1k
23,2211417502,-0.0057,NA,CMSDESynPUF1k
23,2313699502,-0.0057,NA,CMSDESynPUF1k
23,2314140502,-0.0057,NA,CMSDESynPUF1k
23,2108711502,-0.0057,NA,CMSDESynPUF1k
23,2313633502,-0.0057,NA,CMSDESynPUF1k
23,2109732502,-0.0057,NA,CMSDESynPUF1k
23,2211816502,-0.0057,NA,CMSDESynPUF1k
23,2108974502,-0.0057,NA,CMSDESynPUF1k
23,2314204502,0.0148,0.1216,CMSDESynPUF1k
23,2100978502,0.0398,0.1995,CMSDESynPUF1k
22,2313789502,-0.1923,NA,CMSDESynPUF1k
23,2003784502,-0.0057,NA,CMSDESynPUF1k
22,2313657502,-0.1923,NA,CMSDESynPUF1k
22,2314331502,0.1923,0.4469,CMSDESynPUF1k
22,2414396502,0.4231,0.6628,CMSDESynPUF1k
23,2617179502,-0.0057,NA,CMSDESynPUF1k
23,2720773502,0.0125,0.1119,CMSDESynPUF1k
23,2100773502,0.0091,0.0954,CMSDESynPUF1k
23,2108896502,-0.0057,NA,CMSDESynPUF1k
23,2211493502,-0.0057,NA,CMSDESynPUF1k
23,2414382502,0.0125,0.1119,CMSDESynPUF1k
23,2314137502,-0.0057,NA,CMSDESynPUF1k
23,2211849502,-0.0057,NA,CMSDESynPUF1k
22,2211826502,-0.1923,NA,CMSDESynPUF1k
23,2109635502,-0.0057,NA,CMSDESynPUF1k
23,2314025502,-0.0057,NA,CMSDESynPUF1k
23,2102141502,-0.0057,NA,CMSDESynPUF1k
23,2109600502,-0.0057,NA,CMSDESynPUF1k
23,2211328502,-0.0057,NA,CMSDESynPUF1k
23,2211563502,-0.0057,NA,CMSDESynPUF1k
23,2003222502,-0.0057,NA,CMSDESynPUF1k
23,2211523502,-0.0057,NA,CMSDESynPUF1k
23,2108610502,-0.0057,NA,CMSDESynPUF1k
22,2111015502,-0.1923,NA,CMSDESynPUF1k
22,2314225502,-0.1923,NA,CMSDESynPUF1k
23,2105956502,-0.0057,NA,CMSDESynPUF1k
23,2211517502,-0.0057,NA,CMSDESynPUF1k
23,2007587502,-0.0057,NA,CMSDESynPUF1k
23,2211476502,-0.0057,NA,CMSDESynPUF1k
23,2005337502,-0.0057,NA,CMSDESynPUF1k
23,2102198502,-0.0057,NA,CMSDESynPUF1k
23,2008087502,-0.0057,NA,CMSDESynPUF1k
23,2102852502,-0.0057,NA,CMSDESynPUF1k
23,2313967502,-0.0057,NA,CMSDESynPUF1k
22,2108887502,-0.1923,NA,CMSDESynPUF1k
22,2111013502,-0.1923,NA,CMSDESynPUF1k
22,2313983502,-0.1923,NA,CMSDESynPUF1k
23,2110823502,-0.0057,NA,CMSDESynPUF1k
23,2211465502,-0.0057,NA,CMSDESynPUF1k
23,2106306502,-0.0057,NA,CMSDESynPUF1k
23,2313771502,-0.0057,NA,CMSDESynPUF1k
23,2721906502,-0.0057,NA,CMSDESynPUF1k
23,2108453502,-0.0057,NA,CMSDESynPUF1k
23,2211507502,-0.0057,NA,CMSDESynPUF1k
23,2105912502,-0.0057,NA,CMSDESynPUF1k
23,2211902502,-0.0057,NA,CMSDESynPUF1k
23,2514466502,0.0068,0.0826,CMSDESynPUF1k
23,2106403502,-0.0057,NA,CMSDESynPUF1k
23,2106390502,-0.0057,NA,CMSDESynPUF1k
23,2720536502,-0.0057,NA,CMSDESynPUF1k
23,2105874502,-0.0057,NA,CMSDESynPUF1k
23,2101590502,-0.0057,NA,CMSDESynPUF1k
23,2102654502,-0.0057,NA,CMSDESynPUF1k
23,2102240502,-0.0057,NA,CMSDESynPUF1k
23,2109784502,-0.0057,NA,CMSDESynPUF1k
22,2211414502,-0.1923,NA,CMSDESynPUF1k
22,2313990502,-0.1923,NA,CMSDESynPUF1k
23,2101788502,-0.0057,NA,CMSDESynPUF1k
23,2313660502,-0.0057,NA,CMSDESynPUF1k
23,2100831502,-0.0057,NA,CMSDESynPUF1k
23,2111041502,-0.0057,NA,CMSDESynPUF1k
22,2001200502,0.1923,0.4469,CMSDESynPUF1k
22,2107223502,-0.1923,NA,CMSDESynPUF1k
23,2108918502,-0.0057,NA,CMSDESynPUF1k
23,2109026502,-0.0057,NA,CMSDESynPUF1k
23,2314136502,-0.0057,NA,CMSDESynPUF1k
23,2105739502,-0.0057,NA,CMSDESynPUF1k
23,2101789502,-0.0057,NA,CMSDESynPUF1k
23,2211515502,-0.0057,NA,CMSDESynPUF1k
23,2211421502,-0.0057,NA,CMSDESynPUF1k
23,2108094502,-0.0057,NA,CMSDESynPUF1k
23,2111131502,-0.0057,NA,CMSDESynPUF1k
23,2104918502,-0.0057,NA,CMSDESynPUF1k
22,2211450502,-0.1923,NA,CMSDESynPUF1k
22,2211506502,-0.1923,NA,CMSDESynPUF1k
22,2213283502,0.1923,0.4469,CMSDESynPUF1k
22,2109731502,-0.1923,NA,CMSDESynPUF1k
22,2211834502,-0.1923,NA,CMSDESynPUF1k
22,2211868502,-0.1923,NA,CMSDESynPUF1k
22,2514415502,-0.1923,NA,CMSDESynPUF1k
23,2211738502,-0.0057,NA,CMSDESynPUF1k
23,2102979502,-0.0057,NA,CMSDESynPUF1k
22,2514424502,-0.1923,NA,CMSDESynPUF1k
22,2514460502,-0.1923,NA,CMSDESynPUF1k
23,2108555502,-0.0057,NA,CMSDESynPUF1k
23,2111096502,-0.0057,NA,CMSDESynPUF1k
23,2101798502,-0.0057,NA,CMSDESynPUF1k
23,2102716502,-0.0057,NA,CMSDESynPUF1k
22,2006918502,-0.1923,NA,CMSDESynPUF1k
23,2102732502,-0.0057,NA,CMSDESynPUF1k
23,2105935502,-0.0057,NA,CMSDESynPUF1k
23,2008418502,-0.0057,NA,CMSDESynPUF1k
23,2106584502,-0.0057,NA,CMSDESynPUF1k
23,2211324502,-0.0057,NA,CMSDESynPUF1k
23,2313624502,-0.0057,NA,CMSDESynPUF1k
23,2001538502,-0.0057,NA,CMSDESynPUF1k
23,2211920502,-0.0057,NA,CMSDESynPUF1k
23,2007079502,-0.0057,NA,CMSDESynPUF1k
23,2101793502,-0.0057,NA,CMSDESynPUF1k
23,2111094502,-0.0057,NA,CMSDESynPUF1k
23,2101797502,-0.0057,NA,CMSDESynPUF1k
23,2102167502,-0.0057,NA,CMSDESynPUF1k
23,2211991502,-0.0057,NA,CMSDESynPUF1k
23,2211349502,-0.0057,NA,CMSDESynPUF1k
23,2211359502,0.392,0.6265,CMSDESynPUF1k
23,2313881502,0.125,0.3538,CMSDESynPUF1k
23,2211808502,0.0409,0.2024,CMSDESynPUF1k
23,2314285502,0.1955,0.4424,CMSDESynPUF1k
23,2314328502,-0.0057,NA,CMSDESynPUF1k
23,2617293502,0.0284,0.1686,CMSDESynPUF1k
23,2102075502,0.0307,0.1753,CMSDESynPUF1k
23,2211740502,0.0773,0.2781,CMSDESynPUF1k
23,2314281502,0.1591,0.3991,CMSDESynPUF1k
23,2514418502,0.1602,0.4005,CMSDESynPUF1k
23,2314287502,0.1227,0.3505,CMSDESynPUF1k
23,2514435502,0.1898,0.4359,CMSDESynPUF1k
23,2100658502,0.0409,0.2024,CMSDESynPUF1k
23,2211381502,0.0239,0.1546,CMSDESynPUF1k
23,2109766502,0.0341,0.1847,CMSDESynPUF1k
23,2211479502,0.0216,0.147,CMSDESynPUF1k
23,2514434502,0.0682,0.2613,CMSDESynPUF1k
23,2100938502,0.0443,0.2106,CMSDESynPUF1k
23,2314010502,-0.0057,NA,CMSDESynPUF1k
23,2314277502,-0.0057,NA,CMSDESynPUF1k
23,2211739502,0.0295,0.172,CMSDESynPUF1k
23,2100627502,-0.0057,NA,CMSDESynPUF1k
23,2110011502,-0.0057,NA,CMSDESynPUF1k
23,2314270502,0.0182,0.1349,CMSDESynPUF1k
23,2514456502,0.0386,0.1967,CMSDESynPUF1k
23,2002085502,-0.0057,NA,CMSDESynPUF1k
23,2211397502,0.0841,0.2901,CMSDESynPUF1k
23,2002291502,0.0159,0.1262,CMSDESynPUF1k
23,2211669502,-0.0057,NA,CMSDESynPUF1k
22,2414398502,0.7692,0.8938,CMSDESynPUF1k
23,2106586502,-0.0057,NA,CMSDESynPUF1k
23,2108116502,0.0227,0.1508,CMSDESynPUF1k
22,2211361502,0.4231,0.6628,CMSDESynPUF1k
23,2109729502,-0.0057,NA,CMSDESynPUF1k
23,2003462502,-0.0057,NA,CMSDESynPUF1k
23,2313791502,-0.0057,NA,CMSDESynPUF1k
23,2211292502,-0.0057,NA,CMSDESynPUF1k
23,2313924502,-0.0057,NA,CMSDESynPUF1k
22,2002703502,-0.1923,NA,CMSDESynPUF1k
23,2102738502,-0.0057,NA,CMSDESynPUF1k
22,2211446502,-0.1923,NA,CMSDESynPUF1k
22,2211509502,-0.1923,NA,CMSDESynPUF1k
23,2211455502,0.0136,0.1168,CMSDESynPUF1k
23,2514573502,-0.0057,NA,CMSDESynPUF1k
22,2101929502,-0.1923,NA,CMSDESynPUF1k
23,2102896502,0.0068,0.0826,CMSDESynPUF1k
22,2110101502,-0.1923,NA,CMSDESynPUF1k
22,2514437502,0.3077,0.5653,CMSDESynPUF1k
23,2211836502,-0.0057,NA,CMSDESynPUF1k
23,2213601502,0.0148,0.1216,CMSDESynPUF1k
23,2001430502,-0.0057,NA,CMSDESynPUF1k
23,2414372502,0.0239,0.1546,CMSDESynPUF1k
23,2001175502,-0.0057,NA,CMSDESynPUF1k
23,2105897502,-0.0057,NA,CMSDESynPUF1k
23,2213419502,-0.0057,NA,CMSDESynPUF1k
23,2314209502,0.008,0.0892,CMSDESynPUF1k
23,2108057502,-0.0057,NA,CMSDESynPUF1k
22,2314213502,-0.1923,NA,CMSDESynPUF1k
23,2313846502,-0.0057,NA,CMSDESynPUF1k
23,2110729502,-0.0057,NA,CMSDESynPUF1k
23,2001426502,-0.0057,NA,CMSDESynPUF1k
23,2107740502,-0.0057,NA,CMSDESynPUF1k
23,2103193502,-0.0057,NA,CMSDESynPUF1k
23,2211779502,0.0068,0.0826,CMSDESynPUF1k
23,2314173502,-0.0057,NA,CMSDESynPUF1k
23,2109254502,-0.0057,NA,CMSDESynPUF1k
23,2211410502,0.0182,0.1349,CMSDESynPUF1k
23,2110079502,-0.0057,NA,CMSDESynPUF1k
23,2213280502,0.0102,0.1012,CMSDESynPUF1k
23,2002042502,-0.0057,NA,CMSDESynPUF1k
22,2104836502,-0.1923,NA,CMSDESynPUF1k
23,2111100502,-0.0057,NA,CMSDESynPUF1k
23,2211346502,-0.0057,NA,CMSDESynPUF1k
22,2211380502,-0.1923,NA,CMSDESynPUF1k
22,2211473502,-0.1923,NA,CMSDESynPUF1k
22,2211480502,-0.1923,NA,CMSDESynPUF1k
22,2314290502,0.1923,0.4469,CMSDESynPUF1k
23,2211330502,0.0068,0.0826,CMSDESynPUF1k
23,2107027502,-0.0057,NA,CMSDESynPUF1k
23,2313828502,0.0068,0.0826,CMSDESynPUF1k
22,2211876502,-0.1923,NA,CMSDESynPUF1k
23,2102055502,-0.0057,NA,CMSDESynPUF1k
23,2110759502,-0.0057,NA,CMSDESynPUF1k
23,2514538502,-0.0057,NA,CMSDESynPUF1k
22,2313637502,-0.1923,NA,CMSDESynPUF1k
23,2314305502,-0.0057,NA,CMSDESynPUF1k
23,2109482502,-0.0057,NA,CMSDESynPUF1k
23,2104278502,-0.0057,NA,CMSDESynPUF1k
23,2211853502,-0.0057,NA,CMSDESynPUF1k
23,2313988502,-0.0057,NA,CMSDESynPUF1k
23,2108762502,-0.0057,NA,CMSDESynPUF1k
23,2108041502,-0.0057,NA,CMSDESynPUF1k
23,2109431502,-0.0057,NA,CMSDESynPUF1k
23,2313930502,-0.0057,NA,CMSDESynPUF1k
22,2008241502,-0.1923,NA,CMSDESynPUF1k
22,2102912502,-0.1923,NA,CMSDESynPUF1k
23,2108292502,-0.0057,NA,CMSDESynPUF1k
22,2313820502,-0.1923,NA,CMSDESynPUF1k
22,2514497502,-0.1923,NA,CMSDESynPUF1k
22,2313819502,-0.1923,NA,CMSDESynPUF1k
22,2313870502,-0.1923,NA,CMSDESynPUF1k
23,2108148502,-0.0057,NA,CMSDESynPUF1k
22,2006534502,-0.1923,NA,CMSDESynPUF1k
22,2213297502,-0.1923,NA,CMSDESynPUF1k
23,2211995502,-0.0057,NA,CMSDESynPUF1k
23,2107023502,-0.0057,NA,CMSDESynPUF1k
23,2108733502,-0.0057,NA,CMSDESynPUF1k
23,2211634502,-0.0057,NA,CMSDESynPUF1k
23,2111038502,-0.0057,NA,CMSDESynPUF1k
23,2211528502,-0.0057,NA,CMSDESynPUF1k
23,2211307502,-0.0057,NA,CMSDESynPUF1k
23,2108900502,-0.0057,NA,CMSDESynPUF1k
23,2108058502,-0.0057,NA,CMSDESynPUF1k
23,2213552502,-0.0057,NA,CMSDESynPUF1k
23,2314317502,-0.0057,NA,CMSDESynPUF1k
23,2514411502,-0.0057,NA,CMSDESynPUF1k
23,2211971502,-0.0057,NA,CMSDESynPUF1k
23,2102614502,-0.0057,NA,CMSDESynPUF1k
23,2101591502,-0.0057,NA,CMSDESynPUF1k
